ID	DOCULECT	CONCEPT	GLOSS_ID	VALUE	FORM	TOKENS
2747	马山白山	白蚁	269	mɐt²² pʊk⁵⁵	mɐt²²+pʊk⁵⁵	m ɐ t ²² + p ʊ k ⁵⁵
2748	忻城北更	白蚁	269	mot²² kjʊk⁵⁵	mot²²+kjʊk⁵⁵	m o t ²² + k j ʊ k ⁵⁵
2749	忻城果邃	白蚁	269	mɜt²² haːu⁴⁵³	mɜt²²+haːu⁴⁵³	m ɜ t ²² + h aːu ⁴⁵³
8039	兴宾迁江	白蚁	269	mɐt²¹ fɯət⁴²	mɐt²¹+fɯət⁴²	m ɐ t ²¹ + f ɯ/w ə t ⁴²
8040	兴宾寺山	白蚁	269	mɐt²² pok⁵⁵	mɐt²²+pok⁵⁵	m ɐ t ²² + p o k ⁵⁵
8041	桂平石龙	白蚁	269	pʊk⁵⁵	pʊk⁵⁵	p ʊ k ⁵⁵
8042	港北中里	白蚁	269	plʊk⁵⁵	plʊk⁵⁵	p l ʊ k ⁵⁵
8043	武宣黄茆	白蚁	269	mɐt²² pjok⁵⁵	mɐt²²+pjok⁵⁵	m ɐ t ²² + p j o k ⁵⁵
8044	武宣桐岭	白蚁	269	pʊk⁵⁵	pʊk⁵⁵	p ʊ k ⁵⁵
8045	象州大乐	白蚁	269	mɐt²² pʊk⁵⁵	mɐt²²+pʊk⁵⁵	m ɐ t ²² + p ʊ k ⁵⁵
8046	象州运江	白蚁	269	mɐt²² pok⁴⁵	mɐt²²+pok⁴⁵	m ɐ t ²² + p o k ⁴⁵
8047	鹿寨四排	白蚁	269	mɛ̙t²² pʊk⁵⁵	mɛ̙t²²+pʊk⁵⁵	m ɛ̙/ɛ t ²² + p ʊ k ⁵⁵
8048	鹿寨鹿寨	白蚁	269	mɐn²² pʊk⁵⁵	mɐn²²+pʊk⁵⁵	m ɐ n ²² + p ʊ k ⁵⁵
3885	大化岩滩	百	383	paːk⁴⁴	paːk⁴⁴	p aː k ⁴⁴
3886	大化流水	百	383	paːk⁵⁵	paːk⁵⁵	p aː k ⁵⁵
3887	都安高岭	百	383	paːk⁴³	paːk⁴³	p aː k ⁴³
3888	都安百旺	百	383	paːk³³	paːk³³	p aː k ³³
3889	上林塘红	百	383	peak³³	peak³³	p ea k ³³
3890	上林明亮	百	383	peak³³	peak³³	p ea k ³³
3891	马山永州	百	383	paːk⁴⁵	paːk⁴⁵	p aː k ⁴⁵
3892	马山白山	百	383	paːk⁴⁴	paːk⁴⁴	p aː k ⁴⁴
3893	忻城北更	百	383	peak³³	peak³³	p ea k ³³
3894	忻城果邃	百	383	peak³³	peak³³	p ea k ³³
9182	兴宾迁江	百	383	peak³³	peak³³	p ea k ³³
9183	兴宾寺山	百	383	peɐk³³	peɐk³³	p eɐ k ³³
9184	桂平石龙	百	383	peak³³	peak³³	p ea k ³³
9185	港北中里	百	383	peak³⁴	peak³⁴	p ea k ³⁴
9186	武宣黄茆	百	383	peːk⁴⁵	peːk⁴⁵	p eː k ⁴⁵
9187	武宣桐岭	百	383	peak³³	peak³³	p ea k ³³
9188	象州大乐	百	383	peːk⁴⁴	peːk⁴⁴	p eː k ⁴⁴
9189	象州运江	百	383	peak⁴⁵	peak⁴⁵	p ea k ⁴⁵
9190	鹿寨四排	百	383	peːk⁴⁴	peːk⁴⁴	p eː k ⁴⁴
9191	鹿寨鹿寨	百	383	pɛːk⁴⁵	pɛːk⁴⁵	p ɛː k ⁴⁵
503	大化岩滩	皮肤*	051	nɐŋ⁴²	nɐŋ⁴²	n ɐ ŋ ⁴²
504	大化流水	皮肤*	051	naŋ⁴²	naŋ⁴²	n a ŋ ⁴²
505	都安高岭	皮肤*	051	nɐŋ⁵³	nɐŋ⁵³	n ɐ ŋ ⁵³
506	都安百旺	皮肤*	051	nɐŋ⁵³	nɐŋ⁵³	n ɐ ŋ ⁵³
507	上林塘红	皮肤*	051	naŋ⁴⁵³	naŋ⁴⁵³	n a ŋ ⁴⁵³
508	上林明亮	皮肤*	051	naŋ³⁵	naŋ³⁵	n a ŋ ³⁵
509	马山永州	皮肤*	051	nɐŋ²¹⁴	nɐŋ²¹⁴	n ɐ ŋ ²¹⁴
510	马山白山	皮肤*	051	nɐŋ²⁴	nɐŋ²⁴	n ɐ ŋ ²⁴
511	忻城北更	皮肤*	051	naŋ⁴⁵³	naŋ⁴⁵³	n a ŋ ⁴⁵³
512	忻城果邃	皮肤*	051	nɐŋ⁴⁵³	nɐŋ⁴⁵³	n ɐ ŋ ⁴⁵³
5756	兴宾迁江	皮肤*	051	nɐŋ³⁵³	nɐŋ³⁵³	n ɐ ŋ ³⁵³
5757	兴宾寺山	皮肤*	051	nɐŋ³⁵	nɐŋ³⁵	n ɐ ŋ ³⁵
5758	桂平石龙	皮肤*	051	naŋ²⁴	naŋ²⁴	n a ŋ ²⁴
5759	港北中里	皮肤*	051	nɐŋ²⁵	nɐŋ²⁵	n ɐ ŋ ²⁵
5760	武宣黄茆	皮肤*	051	nɐŋ⁵³	nɐŋ⁵³	n ɐ ŋ ⁵³
5761	武宣桐岭	皮肤*	051	nɐŋ³⁵	nɐŋ³⁵	n ɐ ŋ ³⁵
5762	象州大乐	皮肤*	051	nɐŋ⁵⁴ʔ	nɐŋ⁵⁴ʔ	n ɐ ŋ ⁵⁴ʔ/⁵⁴
5763	象州运江	皮肤*	051	naŋ⁵⁴ʔ	naŋ⁵⁴ʔ	n a ŋ ⁵⁴ʔ/⁵⁴
5764	鹿寨四排	皮肤*	051	nɐŋ⁵⁴ʔ	nɐŋ⁵⁴ʔ	n ɐ ŋ ⁵⁴ʔ/⁵⁴
5765	鹿寨鹿寨	皮肤*	051	nɐŋ⁵⁴ʔ	nɐŋ⁵⁴ʔ	n ɐ ŋ ⁵⁴ʔ/⁵⁴
796	大化岩滩	盐*	080	cju⁴²	cju⁴²	c j u ⁴²
797	大化流水	盐*	080	cju⁴²	cju⁴²	c j u ⁴²
798	都安高岭	盐*	080	cɕu⁵³	cɕu⁵³	cɕ/tɕ u ⁵³
799	都安百旺	盐*	080	kju⁵³	kju⁵³	k j u ⁵³
800	上林塘红	盐*	080	kju⁴⁵³	kju⁴⁵³	k j u ⁴⁵³
801	上林明亮	盐*	080	kju³⁵	kju³⁵	k j u ³⁵
802	马山永州	盐*	080	cu²¹⁴	cu²¹⁴	c u ²¹⁴
803	马山白山	盐*	080	kju²⁴	kju²⁴	k j u ²⁴
804	忻城北更	盐*	080	kju⁴⁵³	kju⁴⁵³	k j u ⁴⁵³
805	忻城果邃	盐*	080	kju⁴⁵³	kju⁴⁵³	k j u ⁴⁵³
6052	兴宾迁江	盐*	080	kju³⁵³	kju³⁵³	k j u ³⁵³
6053	兴宾寺山	盐*	080	cu³⁵	cu³⁵	c u ³⁵
6054	桂平石龙	盐*	080	ku²⁴	ku²⁴	k u ²⁴
6055	港北中里	盐*	080	klu²⁵	klu²⁵	k l u ²⁵
6056	武宣黄茆	盐*	080	çu⁵³	çu⁵³	ç u ⁵³
6057	武宣桐岭	盐*	080	cu³⁵	cu³⁵	c u ³⁵
6058	象州大乐	盐*	080	ku⁵⁴ʔ	ku⁵⁴ʔ	k u ⁵⁴ʔ/⁵⁴
6059	象州运江	盐*	080	cu⁵⁴ʔ	cu⁵⁴ʔ	c u ⁵⁴ʔ/⁵⁴
6060	鹿寨四排	盐*	080	cju⁵⁴ʔ	cju⁵⁴ʔ	c j u ⁵⁴ʔ/⁵⁴
6061	鹿寨鹿寨	盐*	080	kɔ⁵⁴ʔ	kɔ⁵⁴ʔ	k ɔ ⁵⁴ʔ/⁵⁴
1313	大化岩滩	直*	131	θɔ³¹	θɔ³¹	θ ɔ ³¹
1314	大化流水	直*	131	θɔ²⁴	θɔ²⁴	θ ɔ ²⁴
1315	都安高岭	直*	131	θɔ³¹	θɔ³¹	θ ɔ ³¹
1316	都安百旺	直*	131	θɔ³¹	θɔ³¹	θ ɔ ³¹
1317	上林塘红	直*	131	θɔ³¹	θɔ³¹	θ ɔ ³¹
1318	上林明亮	直*	131	ɬo⁴¹	ɬo⁴¹	ɬ o ⁴¹
1319	马山永州	直*	131	θɔ³¹	θɔ³¹	θ ɔ ³¹
1320	马山白山	直*	131	θɔ²¹	θɔ²¹	θ ɔ ²¹
1321	忻城北更	直*	131	ɬɔ⁴²	ɬɔ⁴²	ɬ ɔ ⁴²
1322	忻城果邃	直*	131	θɔ³¹	θɔ³¹	θ ɔ ³¹
6589	兴宾迁江	直*	131	so̪ ⁴²	so⁴²	s o ⁴²
6590	兴宾寺山	直*	131	sɔ³¹	sɔ³¹	s ɔ ³¹
6591	桂平石龙	直*	131	so⁴³	so⁴³	s o ⁴³
6592	港北中里	直*	131	sɔ³²	sɔ³²	s ɔ ³²
6593	武宣黄茆	直*	131	so̪ ³¹	so³¹	s o ³¹
6594	武宣桐岭	直*	131	so̪ ³¹	so³¹	s o ³¹
6595	象州大乐	直*	131	sɔ̪ ²¹ʔ²	sɔ²¹ʔ²	s ɔ ²¹ʔ²/²¹²
6596	象州运江	直*	131	θɔ²¹ʔ³	θɔ²¹ʔ³	θ ɔ ²¹ʔ³/²¹³
6597	鹿寨四排	直*	131	so³²ʔ³	so³²ʔ³	s o ³²ʔ³/³²³
6598	鹿寨鹿寨	直*	131	tsɪŋ⁴⁵	tsɪŋ⁴⁵	ts ɪ ŋ ⁴⁵
1546	大化岩滩	看*	154	ʔdɔːm⁴⁴	ʔdɔːm⁴⁴	ˀd ɔː m ⁴⁴
1547	大化流水	看*	154	jiːu⁴⁴	jiːu⁴⁴	j iːu ⁴⁴
1548	都安高岭	看*	154	ʔdɔɜm⁴³³	ʔdɔɜm⁴³³	ˀd ɔɜ m ⁴³³
1549	都安百旺	看*	154	ʔdɔːm³³	ʔdɔːm³³	ˀd ɔː m ³³
1550	上林塘红	看*	154	nɛːu³¹, ŋoɜn²¹	nɛːu³¹	n ɛːu ³¹
1551	上林塘红	看*	154	nɛːu³¹, ŋoɜn²¹	+ŋoɜn²¹	ŋ oɜ n ²¹
1552	上林明亮	看*	154	neau⁴¹, ŋoɜn²⁴, nuəm²⁴	neau⁴¹	n eau/eu ⁴¹
1553	上林明亮	看*	154	neau⁴¹, ŋoɜn²⁴, nuəm²⁴	+ŋoɜn²⁴	ŋ oɜ n ²⁴
1554	上林明亮	看*	154	neau⁴¹, ŋoɜn²⁴, nuəm²⁴	+nuəm²⁴	n u/w ə m ²⁴
1555	马山永州	看*	154	ʔjɐu⁴⁵	ʔjɐu⁴⁵	ʔ j ɐu ⁴⁵
1556	马山白山	看*	154	ȵeːm⁴⁴, ʔjəɯ⁴⁵	ȵeːm⁴⁴	ȵ eː m ⁴⁴
1557	马山白山	看*	154	ȵeːm⁴⁴, ʔjəɯ⁴⁵	+ʔjəɯ⁴⁵	ʔʲ əɯ ⁴⁵
1558	忻城北更	看*	154	neau⁴²	neau⁴²	n eau/eu ⁴²
1559	忻城果邃	看*	154	neɜu³¹	neɜu³¹	n eɜu/eu ³¹
6823	兴宾迁江	看*	154	ŋoɜn²³²	ŋoɜn²³²	ŋ oɜ n ²³²
6824	兴宾寺山	看*	154	ŋɔɐn²⁴	ŋɔɐn²⁴	ŋ ɔɐ n ²⁴
6825	桂平石龙	看*	154	ʔdɔːm²⁴	ʔdɔːm²⁴	ˀd ɔː m ²⁴
6826	港北中里	看*	154	ʔdɔːm²⁵	ʔdɔːm²⁵	ˀd ɔː m ²⁵
6827	武宣黄茆	看*	154	lɐi⁴⁵	lɐi⁴⁵	l ɐi ⁴⁵
6828	武宣桐岭	看*	154	ŋoɜn²¹³	ŋoɜn²¹³	ŋ oɜ n ²¹³
6829	象州大乐	看*	154	lɐi⁴⁵, ʔdɔːm⁴⁵	lɐi⁴⁵	l ɐi ⁴⁵
6830	象州大乐	看*	154	lɐi⁴⁵, ʔdɔːm⁴⁵	+ʔdɔːm⁴⁵	ˀd ɔː m ⁴⁵
6831	象州运江	看*	154	lɐi⁴⁵	lɐi⁴⁵	l ɐi ⁴⁵
6832	鹿寨四排	看*	154	nɐi⁴⁵	nɐi⁴⁵	n ɐi ⁴⁵
6833	鹿寨鹿寨	看*	154	nɜi⁴⁵	nɜi⁴⁵	n ɜi ⁴⁵
533	大化岩滩	眼睛*	054	lɯk³⁴ ta⁴²	lɯk³⁴+ta⁴²	l ɯ k ³⁴ + t a ⁴²
534	大化流水	眼睛*	054	lɯk²³ ta⁴²	lɯk²³+ta⁴²	l ɯ k ²³ + t a ⁴²
535	都安高岭	眼睛*	054	lɯk³⁴ ta⁵³	lɯk³⁴+ta⁵³	l ɯ k ³⁴ + t a ⁵³
536	都安百旺	眼睛*	054	lɯk²² ta⁵³	lɯk²²+ta⁵³	l ɯ k ²² + t a ⁵³
537	上林塘红	眼睛*	054	lək²² ta⁴⁵³	lək²²+ta⁴⁵³	l ə k ²² + t a ⁴⁵³
538	上林明亮	眼睛*	054	lɤk²² ta³⁵	lɤk²²+ta³⁵	l ɤ k ²² + t a ³⁵
539	马山永州	眼睛*	054	lɤk²² ta²¹⁴	lɤk²²+ta²¹⁴	l ɤ k ²² + t a ²¹⁴
540	马山白山	眼睛*	054	lɯk²² ta²⁴	lɯk²²+ta²⁴	l ɯ k ²² + t a ²⁴
541	忻城北更	眼睛*	054	lək²² ta⁴⁵³	lək²²+ta⁴⁵³	l ə k ²² + t a ⁴⁵³
542	忻城果邃	眼睛*	054	lɤk²² ta⁴⁵³	lɤk²²+ta⁴⁵³	l ɤ k ²² + t a ⁴⁵³
5786	兴宾迁江	眼睛*	054	lɤk²¹ ta³⁵³	lɤk²¹+ta³⁵³	l ɤ k ²¹ + t a ³⁵³
5787	兴宾寺山	眼睛*	054	lɤk³³ ta³⁵	lɤk³³+ta³⁵	l ɤ k ³³ + t a ³⁵
5788	桂平石龙	眼睛*	054	lɤk²² ta²⁴	lɤk²²+ta²⁴	l ɤ k ²² + t a ²⁴
5789	港北中里	眼睛*	054	lɤk²² ta²⁵	lɤk²²+ta²⁵	l ɤ k ²² + t a ²⁵
5790	武宣黄茆	眼睛*	054	lɤk²² sa̪ k²²	lɤk²²+sak²²	l ɤ k ²² + s a k ²²
5791	武宣桐岭	眼睛*	054	lɤk¹¹ ta³⁵	lɤk¹¹+ta³⁵	l ɤ k ¹¹ + t a ³⁵
5792	象州大乐	眼睛*	054	lɤk²² sa̪ k²²	lɤk²²+sak²²	l ɤ k ²² + s a k ²²
5793	象州运江	眼睛*	054	lɤk²² θak²²	lɤk²²+θak²²	l ɤ k ²² + θ a k ²²
5794	鹿寨四排	眼睛*	054	lɤk²² sak²²	lɤk²²+sak²²	l ɤ k ²² + s a k ²²
5795	鹿寨鹿寨	眼睛*	054	jʊm²² θɐk²², jʊm²² pja⁵⁴ʔ	jʊm²²+θɐk²²	j ʊ m ²² + θ ɐ k ²²
5796	鹿寨鹿寨	眼睛*	054	jʊm²² θɐk²², jʊm²² pja⁵⁴ʔ	+jʊm²²+pja⁵⁴ʔ	j ʊ m ²² + p j a ⁵⁴ʔ/⁵⁴
1610	大化岩滩	睡觉*	160	nən²³¹	nən²³¹	n ə n ²³¹
1611	大化流水	睡觉*	160	nən²³¹	nən²³¹	n ə n ²³¹
1612	都安高岭	睡觉*	160	nɪn²³¹	nɪn²³¹	n ɪ n ²³¹
1613	都安百旺	睡觉*	160	nən²³¹	nən²³¹	n ə n ²³¹
1614	上林塘红	睡觉*	160	nən²¹	nən²¹	n ə n ²¹
1615	上林明亮	睡觉*	160	nɐn²⁴	nɐn²⁴	n ɐ n ²⁴
1616	马山永州	睡觉*	160	nin²¹	nin²¹	n i n ²¹
1617	马山白山	睡觉*	160	nɪn³¹	nɪn³¹	n ɪ n ³¹
1618	忻城北更	睡觉*	160	nɜn³²	nɜn³²	n ɜ n ³²
1619	忻城果邃	睡觉*	160	nɤn²¹	nɤn²¹	n ɤ n ²¹
6890	兴宾迁江	睡觉*	160	nɜn²³²	nɜn²³²	n ɜ n ²³²
6891	兴宾寺山	睡觉*	160	nɜn²⁴	nɜn²⁴	n ɜ n ²⁴
6892	桂平石龙	睡觉*	160	nɜn²¹³	nɜn²¹³	n ɜ n ²¹³
6893	港北中里	睡觉*	160	nɐn²¹³	nɐn²¹³	n ɐ n ²¹³
6894	武宣黄茆	睡觉*	160	nɪn²³¹	nɪn²³¹	n ɪ n ²³¹
6895	武宣桐岭	睡觉*	160	nɜn²¹³	nɜn²¹³	n ɜ n ²¹³
6896	象州大乐	睡觉*	160	nɜn²³¹	nɜn²³¹	n ɜ n ²³¹
6897	象州运江	睡觉*	160	nɪn²³¹	nɪn²³¹	n ɪ n ²³¹
6898	鹿寨四排	睡觉*	160	nɜn²³¹	nɜn²³¹	n ɜ n ²³¹
6899	鹿寨鹿寨	睡觉*	160	nɯn²³¹	nɯn²³¹	n ɯ n ²³¹
3052	大化岩滩	瞎	300	mɛːŋ²³¹	mɛːŋ²³¹	m ɛː ŋ ²³¹
3053	大化流水	瞎	300	mɛːŋ²³¹	mɛːŋ²³¹	m ɛː ŋ ²³¹
3054	都安高岭	瞎	300	meaŋ²³¹	meaŋ²³¹	m ea ŋ ²³¹
3055	都安百旺	瞎	300	mɛːŋ²³¹	mɛːŋ²³¹	m ɛː ŋ ²³¹
3056	上林塘红	瞎	300	meaŋ²¹	meaŋ²¹	m ea ŋ ²¹
3057	上林明亮	瞎	300	meaŋ²⁴	meaŋ²⁴	m ea ŋ ²⁴
3058	马山永州	瞎	300	mɪːŋ²¹	mɪːŋ²¹	m ɪː ŋ ²¹
3059	马山白山	瞎	300	meːŋ³¹	meːŋ³¹	m eː ŋ ³¹
3060	忻城北更	瞎	300	meaŋ³²	meaŋ³²	m ea ŋ ³²
3061	忻城果邃	瞎	300	meɐŋ²¹	meɐŋ²¹	m eɐ ŋ ²¹
8364	兴宾迁江	瞎	300	meɐŋ²³²	meɐŋ²³²	m eɐ ŋ ²³²
8365	兴宾寺山	瞎	300	meɐŋ²⁴	meɐŋ²⁴	m eɐ ŋ ²⁴
8366	桂平石龙	瞎	300	meaŋ²¹³	meaŋ²¹³	m ea ŋ ²¹³
8367	港北中里	瞎	300	meaŋ²¹³	meaŋ²¹³	m ea ŋ ²¹³
8368	武宣黄茆	瞎	300	mo⁵³	mo⁵³	m o ⁵³
8369	武宣桐岭	瞎	300	meaŋ²¹³	meaŋ²¹³	m ea ŋ ²¹³
8370	象州大乐	瞎	300	mɔ⁵⁴ʔ	mɔ⁵⁴ʔ	m ɔ ⁵⁴ʔ/⁵⁴
8371	象州运江	瞎	300	mɔ⁵⁴ʔ	mɔ⁵⁴ʔ	m ɔ ⁵⁴ʔ/⁵⁴
8372	鹿寨四排	瞎	300	moːŋ⁵⁴ʔ	moːŋ⁵⁴ʔ	m oː ŋ ⁵⁴ʔ/⁵⁴
8373	鹿寨鹿寨	瞎	300	mɔːŋ⁵⁴ʔ	mɔːŋ⁵⁴ʔ	m ɔː ŋ ⁵⁴ʔ/⁵⁴
3326	大化岩滩	矛	327	mɐu³¹	mɐu³¹	m ɐu ³¹
3327	大化流水	矛	327	lɛːu⁴²	lɛːu⁴²	l ɛːu ⁴²
3328	都安高岭	矛	327	mɐu³¹	mɐu³¹	m ɐu ³¹
3329	都安百旺	矛	327	mɐu³¹	mɐu³¹	m ɐu ³¹
3330	上林塘红	矛	327	maːu³⁴³	maːu³⁴³	m aːu ³⁴³
3331	上林明亮	矛	327	neaŋ³¹	neaŋ³¹	n ea ŋ ³¹
3332	忻城果邃	矛	327	mɜu³¹	mɜu³¹	m ɜu ³¹
8635	兴宾迁江	矛	327	naːŋ²¹	naːŋ²¹	n aː ŋ ²¹
8636	兴宾寺山	矛	327	naːŋ⁵³⁴	naːŋ⁵³⁴	n aː ŋ ⁵³⁴
8637	桂平石龙	矛	327	teou²⁴	teou²⁴	t eou/eu ²⁴
8638	港北中里	矛	327	mɐu²¹³	mɐu²¹³	m ɐu ²¹³
8639	武宣黄茆	矛	327	mɐu³¹	mɐu³¹	m ɐu ³¹
8640	武宣桐岭	矛	327	mɐu²¹³	mɐu²¹³	m ɐu ²¹³
8641	象州大乐	矛	327	tiːu⁵⁴ʔ	tiːu⁵⁴ʔ	t iːu ⁵⁴ʔ/⁵⁴
8642	象州运江	矛	327	mɐu²³¹	mɐu²³¹	m ɐu ²³¹
8643	鹿寨四排	矛	327	mɐu³²ʔ³	mɐu³²ʔ³	m ɐu ³²ʔ³/³²³
1570	大化岩滩	知道*	156	ɹɔ²⁴	ɹɔ²⁴	ɹ ɔ ²⁴
1571	大化流水	知道*	156	ɹɔ³⁴⁴	ɹɔ³⁴⁴	ɹ ɔ ³⁴⁴
1572	都安高岭	知道*	156	ðɔ²¹⁴	ðɔ²¹⁴	ð ɔ ²¹⁴
1573	都安百旺	知道*	156	ðɔ²¹⁴	ðɔ²¹⁴	ð ɔ ²¹⁴
1574	上林塘红	知道*	156	ɣɔ⁴²ʔ¹³	ɣɔ⁴²ʔ¹³	ɣ ɔ ⁴²ʔ¹³/⁴²³
1575	上林明亮	知道*	156	ðo³¹	ðo³¹	ð o ³¹
1576	马山永州	知道*	156	ɹɔ³³	ɹɔ³³	ɹ ɔ ³³
1577	马山白山	知道*	156	ɹɔ²³	ɹɔ²³	ɹ ɔ ²³
1578	忻城北更	知道*	156	ɣɔ³¹ʔ¹³	ɣɔ³¹ʔ¹³	ɣ ɔ ³¹ʔ¹³/³¹³
1579	忻城果邃	知道*	156	ðɔ²¹⁴	ðɔ²¹⁴	ð ɔ ²¹⁴
6844	兴宾迁江	知道*	156	jo²¹	jo²¹	j o ²¹
6845	兴宾寺山	知道*	156	ɣɔ⁵³⁴	ɣɔ⁵³⁴	ɣ ɔ ⁵³⁴
6846	桂平石龙	知道*	156	lo²¹	lo²¹	l o ²¹
6847	港北中里	知道*	156	lɔ³²³	lɔ³²³	l ɔ ³²³
6848	武宣黄茆	知道*	156	ɣo²¹⁴	ɣo²¹⁴	ɣ o ²¹⁴
6849	武宣桐岭	知道*	156	ɣo²¹	ɣo²¹	ɣ o ²¹
6850	象州大乐	知道*	156	ɣo̙²¹⁴	ɣo̙²¹⁴	ɣ o̙/o ²¹⁴
6851	象州运江	知道*	156	ʝɔ²¹⁴	ʝɔ²¹⁴	ʝ ɔ ²¹⁴
6852	鹿寨四排	知道*	156	ho²¹⁴	ho²¹⁴	h o ²¹⁴
6853	鹿寨鹿寨	知道*	156	jɔ²¹⁴	jɔ²¹⁴	j ɔ ²¹⁴
1110	大化岩滩	短*	111	kɐn⁴⁴	kɐn⁴⁴	k ɐ n ⁴⁴
1111	大化流水	短*	111	tɪn⁵⁵³	tɪn⁵⁵³	t ɪ n ⁵⁵³
1112	都安高岭	短*	111	tɪn³⁴¹	tɪn³⁴¹	t ɪ n ³⁴¹
1113	都安百旺	短*	111	tɪn⁴⁵⁴	tɪn⁴⁵⁴	t ɪ n ⁴⁵⁴
1114	上林塘红	短*	111	tin³⁴³	tin³⁴³	t i n ³⁴³
1115	上林明亮	短*	111	tɜn³³	tɜn³³	t ɜ n ³³
1116	马山永州	短*	111	tin³³	tin³³	t i n ³³
1117	马山白山	短*	111	tɪn⁴⁵	tɪn⁴⁵	t ɪ n ⁴⁵
1118	忻城北更	短*	111	tin³⁴³	tin³⁴³	t i n ³⁴³
1119	忻城果邃	短*	111	tin³⁴³	tin³⁴³	t i n ³⁴³
6382	兴宾迁江	短*	111	tɪn³³	tɪn³³	t ɪ n ³³
6383	兴宾寺山	短*	111	tɪn³³	tɪn³³	t ɪ n ³³
6384	桂平石龙	短*	111	tɪn³³	tɪn³³	t ɪ n ³³
6385	港北中里	短*	111	tin³⁴	tin³⁴	t i n ³⁴
6386	武宣黄茆	短*	111	tɪn⁴⁵³	tɪn⁴⁵³	t ɪ n ⁴⁵³
6387	武宣桐岭	短*	111	tɜn³³	tɜn³³	t ɜ n ³³
6388	象州大乐	短*	111	tɪn⁵³	tɪn⁵³	t ɪ n ⁵³
6389	象州运江	短*	111	tɪn⁵³	tɪn⁵³	t ɪ n ⁵³
6390	鹿寨四排	短*	111	tɪn⁵³	tɪn⁵³	t ɪ n ⁵³
6391	鹿寨鹿寨	短*	111	tɪn⁵³	tɪn⁵³	t ɪ n ⁵³
3946	大化岩滩	矮	389	tɐm⁴⁴	tɐm⁴⁴	t ɐ m ⁴⁴
3947	大化流水	矮	389	tɐm⁴⁴	tɐm⁴⁴	t ɐ m ⁴⁴
3948	都安高岭	矮	389	tɐm⁴³³	tɐm⁴³³	t ɐ m ⁴³³
3949	都安百旺	矮	389	tɐm³³	tɐm³³	t ɐ m ³³
3950	上林塘红	矮	389	tam³³	tam³³	t a m ³³
3951	上林明亮	矮	389	tɐm⁴⁵³	tɐm⁴⁵³	t ɐ m ⁴⁵³
3952	马山永州	矮	389	tɐm⁴⁵	tɐm⁴⁵	t ɐ m ⁴⁵
3953	马山白山	矮	389	tɐm⁴⁴	tɐm⁴⁴	t ɐ m ⁴⁴
3954	忻城北更	矮	389	tam⁴⁴	tam⁴⁴	t a m ⁴⁴
3955	忻城果邃	矮	389	tɐm³³	tɐm³³	t ɐ m ³³
9243	兴宾迁江	矮	389	tɐm³³	tɐm³³	t ɐ m ³³
9244	兴宾寺山	矮	389	tɐm⁵⁵	tɐm⁵⁵	t ɐ m ⁵⁵
9245	桂平石龙	矮	389	tɐm⁴⁵	tɐm⁴⁵	t ɐ m ⁴⁵
9246	港北中里	矮	389	tɐm⁵⁵	tɐm⁵⁵	t ɐ m ⁵⁵
9247	武宣黄茆	矮	389	tɐm⁴⁵	tɐm⁴⁵	t ɐ m ⁴⁵
9248	武宣桐岭	矮	389	tɐm⁵⁵	tɐm⁵⁵	t ɐ m ⁵⁵
9249	象州大乐	矮	389	tɐm⁴⁵	tɐm⁴⁵	t ɐ m ⁴⁵
9250	象州运江	矮	389	tɐm⁴⁵	tɐm⁴⁵	t ɐ m ⁴⁵
9251	鹿寨四排	矮	389	tɐm⁴⁵	tɐm⁴⁵	t ɐ m ⁴⁵
9252	鹿寨鹿寨	矮	389	tɐm⁴⁵	tɐm⁴⁵	t ɐ m ⁴⁵
101	大化岩滩	石头*	011	hɪn⁴²	hɪn⁴²	h ɪ n ⁴²
102	大化流水	石头*	011	ɹɪn⁴²	ɹɪn⁴²	ɹ ɪ n ⁴²
103	都安高岭	石头*	011	ðɪn⁵³	ðɪn⁵³	ð ɪ n ⁵³
104	都安百旺	石头*	011	ðɪn⁵³	ðɪn⁵³	ð ɪ n ⁵³
105	上林塘红	石头*	011	ɣin⁴⁵³	ɣin⁴⁵³	ɣ i n ⁴⁵³
106	上林明亮	石头*	011	ðɪn³⁵	ðɪn³⁵	ð ɪ n ³⁵
107	马山永州	石头*	011	ɹin²¹⁴	ɹin²¹⁴	ɹ i n ²¹⁴
108	马山白山	石头*	011	ɹɪn²⁴	ɹɪn²⁴	ɹ ɪ n ²⁴
109	忻城北更	石头*	011	ɣin⁴⁵³	ɣin⁴⁵³	ɣ i n ⁴⁵³
110	忻城果邃	石头*	011	ðin⁴⁵³	ðin⁴⁵³	ð i n ⁴⁵³
5345	兴宾迁江	石头*	011	jɪn³⁵³	jɪn³⁵³	j ɪ n ³⁵³
5346	兴宾寺山	石头*	011	ɣɯn³⁵	ɣɯn³⁵	ɣ ɯ n ³⁵
5347	桂平石龙	石头*	011	lɪn²⁴	lɪn²⁴	l ɪ n ²⁴
5348	港北中里	石头*	011	lin²⁵	lin²⁵	l i n ²⁵
5349	武宣黄茆	石头*	011	ɣɪn⁵³	ɣɪn⁵³	ɣ ɪ n ⁵³
5350	武宣桐岭	石头*	011	ɣɪn³⁵	ɣɪn³⁵	ɣ ɪ n ³⁵
